time,industry,city,total
2020-10-01,醫療保健及社會工作服務業,臺南市,127558
2020-10-01,醫療保健及社會工作服務業,澎湖縣,0
2020-10-01,藝術、娛樂及休閒服務業,宜蘭縣,343633
2020-10-01,藝術、娛樂及休閒服務業,花蓮縣,332512
2020-10-01,藝術、娛樂及休閒服務業,金門縣,29864
2020-10-01,藝術、娛樂及休閒服務業,南投縣,582037
2020-10-01,藝術、娛樂及休閒服務業,屏東縣,457346
2020-10-01,藝術、娛樂及休閒服務業,苗栗縣,312104
2020-10-01,藝術、娛樂及休閒服務業,桃園市,1720191
2020-10-01,藝術、娛樂及休閒服務業,高雄市,1744122
2020-10-01,藝術、娛樂及休閒服務業,基隆市,197999
2020-10-01,藝術、娛樂及休閒服務業,連江縣,8955
2020-10-01,藝術、娛樂及休閒服務業,雲林縣,238667
2020-10-01,藝術、娛樂及休閒服務業,新北市,2684155
2020-10-01,藝術、娛樂及休閒服務業,新竹市,358447
2020-10-01,藝術、娛樂及休閒服務業,新竹縣,682787
2020-10-01,藝術、娛樂及休閒服務業,嘉義市,218583
2020-10-01,藝術、娛樂及休閒服務業,嘉義縣,95863
2020-10-01,藝術、娛樂及休閒服務業,彰化縣,413390
2020-10-01,藝術、娛樂及休閒服務業,臺中市,2335905
2020-10-01,藝術、娛樂及休閒服務業,臺北市,6344807
2020-10-01,藝術、娛樂及休閒服務業,臺東縣,106387
2020-10-01,藝術、娛樂及休閒服務業,臺南市,1058091
2020-10-01,藝術、娛樂及休閒服務業,澎湖縣,66202
2020-12-01,不動產業,宜蘭縣,2169758
2020-12-01,不動產業,花蓮縣,1594031
2020-12-01,不動產業,金門縣,637206
2020-12-01,不動產業,南投縣,1193164
2020-12-01,不動產業,屏東縣,1736222
2020-12-01,不動產業,苗栗縣,4091176
2020-12-01,不動產業,桃園市,26100494
2020-12-01,不動產業,高雄市,36117545
2020-12-01,不動產業,基隆市,900019
2020-12-01,不動產業,連江縣,1994
2020-12-01,不動產業,雲林縣,2673078
2020-12-01,不動產業,新北市,58577007
2020-12-01,不動產業,新竹市,12130014
2020-12-01,不動產業,新竹縣,8869951
2020-12-01,不動產業,嘉義市,3522064
2020-12-01,不動產業,嘉義縣,868065
2020-12-01,不動產業,彰化縣,6288388
2020-12-01,不動產業,臺中市,64812951
2020-12-01,不動產業,臺北市,183260614
2020-12-01,不動產業,臺東縣,1194383
2020-12-01,不動產業,臺南市,16685368
2020-12-01,不動產業,澎湖縣,481824
2020-12-01,住宿及餐飲業,宜蘭縣,3107922
2020-12-01,住宿及餐飲業,花蓮縣,2275666
2020-12-01,住宿及餐飲業,金門縣,440203
2020-12-01,住宿及餐飲業,南投縣,3341694
2020-12-01,住宿及餐飲業,屏東縣,2741473
2020-12-01,住宿及餐飲業,苗栗縣,1649999
2020-12-01,住宿及餐飲業,桃園市,9889322
2020-12-01,住宿及餐飲業,高雄市,12567279
2020-12-01,住宿及餐飲業,基隆市,1181432
2020-12-01,住宿及餐飲業,連江縣,90836
2020-12-01,住宿及餐飲業,雲林縣,1379387
2020-12-01,住宿及餐飲業,新北市,13822257
2020-12-01,住宿及餐飲業,新竹市,2869818
2020-12-01,住宿及餐飲業,新竹縣,2839767
2020-12-01,住宿及餐飲業,嘉義市,1765900
2020-12-01,住宿及餐飲業,嘉義縣,1041533
2020-12-01,住宿及餐飲業,彰化縣,2944348
2020-12-01,住宿及餐飲業,臺中市,16339628
2020-12-01,住宿及餐飲業,臺北市,37736340
2020-12-01,住宿及餐飲業,臺東縣,2217491
2020-12-01,住宿及餐飲業,臺南市,8249204
2020-12-01,住宿及餐飲業,澎湖縣,525250
2020-12-01,批發及零售業,宜蘭縣,18287212
2020-12-01,批發及零售業,花蓮縣,12309918
2020-12-01,批發及零售業,金門縣,3631132
2020-12-01,批發及零售業,南投縣,16665612
2020-12-01,批發及零售業,屏東縣,35518145
2020-12-01,批發及零售業,苗栗縣,37453526
2020-12-01,批發及零售業,桃園市,218521581
2020-12-01,批發及零售業,高雄市,310110348
2020-12-01,批發及零售業,基隆市,9808235
2020-12-01,批發及零售業,連江縣,346921
2020-12-01,批發及零售業,雲林縣,29869126
2020-12-01,批發及零售業,新北市,418327059
2020-12-01,批發及零售業,新竹市,154766008
2020-12-01,批發及零售業,新竹縣,56404955
2020-12-01,批發及零售業,嘉義市,21183868
2020-12-01,批發及零售業,嘉義縣,18299746
2020-12-01,批發及零售業,彰化縣,74539101
2020-12-01,批發及零售業,臺中市,290883845
2020-12-01,批發及零售業,臺北市,1207873478
2020-12-01,批發及零售業,臺東縣,6185914
2020-12-01,批發及零售業,臺南市,149747662
2020-12-01,批發及零售業,澎湖縣,2729169
2020-12-01,金融及保險業,宜蘭縣,1940956
2020-12-01,金融及保險業,花蓮縣,998852
2020-12-01,金融及保險業,金門縣,110444
2020-12-01,金融及保險業,南投縣,1606945
2020-12-01,金融及保險業,屏東縣,1706662
2020-12-01,金融及保險業,苗栗縣,1317152
2020-12-01,金融及保險業,桃園市,14387031
2020-12-01,金融及保險業,高雄市,22456278
2020-12-01,金融及保險業,基隆市,913601
2020-12-01,金融及保險業,連江縣,60
2020-12-01,金融及保險業,雲林縣,2127160
2020-12-01,金融及保險業,新北市,26894895
2020-12-01,金融及保險業,新竹市,4212432
2020-12-01,金融及保險業,新竹縣,2533197
2020-12-01,金融及保險業,嘉義市,1754640
2020-12-01,金融及保險業,嘉義縣,1047374
2020-12-01,金融及保險業,彰化縣,4058432
2020-12-01,金融及保險業,臺中市,24959267
2020-12-01,金融及保險業,臺北市,559337851
2020-12-01,金融及保險業,臺東縣,454416
2020-12-01,金融及保險業,臺南市,9269991
2020-12-01,金融及保險業,澎湖縣,0
2020-12-01,教育業,宜蘭縣,22608
2020-12-01,教育業,花蓮縣,23662
2020-12-01,教育業,金門縣,1330
2020-12-01,教育業,南投縣,11891
2020-12-01,教育業,屏東縣,31143
2020-12-01,教育業,苗栗縣,20239
2020-12-01,教育業,桃園市,467057
2020-12-01,教育業,高雄市,456648
2020-12-01,教育業,基隆市,14214
2020-12-01,教育業,連江縣,672
2020-12-01,教育業,雲林縣,23292
2020-12-01,教育業,新北市,484034
2020-12-01,教育業,新竹市,148195
2020-12-01,教育業,新竹縣,97921
2020-12-01,教育業,嘉義市,51743
2020-12-01,教育業,嘉義縣,8429
2020-12-01,教育業,彰化縣,58701
2020-12-01,教育業,臺中市,558928
2020-12-01,教育業,臺北市,2140697
2020-12-01,教育業,臺東縣,8246
2020-12-01,教育業,臺南市,230724
2020-12-01,教育業,澎湖縣,3054
2020-12-01,農、林、漁、牧業,宜蘭縣,168300
2020-12-01,農、林、漁、牧業,花蓮縣,119325
2020-12-01,農、林、漁、牧業,金門縣,13802
2020-12-01,農、林、漁、牧業,南投縣,339481
2020-12-01,農、林、漁、牧業,屏東縣,842546
2020-12-01,農、林、漁、牧業,苗栗縣,133201
2020-12-01,農、林、漁、牧業,桃園市,746769
2020-12-01,農、林、漁、牧業,高雄市,2647938
2020-12-01,農、林、漁、牧業,基隆市,11232
2020-12-01,農、林、漁、牧業,連江縣,3036
2020-12-01,農、林、漁、牧業,雲林縣,386518
2020-12-01,農、林、漁、牧業,新北市,676714
2020-12-01,農、林、漁、牧業,新竹市,57959
2020-12-01,農、林、漁、牧業,新竹縣,68382
2020-12-01,農、林、漁、牧業,嘉義市,45761
2020-12-01,農、林、漁、牧業,嘉義縣,488431
2020-12-01,農、林、漁、牧業,彰化縣,616436
2020-12-01,農、林、漁、牧業,臺中市,594761
2020-12-01,農、林、漁、牧業,臺北市,2705078
2020-12-01,農、林、漁、牧業,臺東縣,110496
2020-12-01,農、林、漁、牧業,臺南市,1424994
2020-12-01,農、林、漁、牧業,澎湖縣,23491
2020-12-01,運輸及倉儲業,宜蘭縣,1888750
2020-12-01,運輸及倉儲業,花蓮縣,906600
2020-12-01,運輸及倉儲業,金門縣,685246
2020-12-01,運輸及倉儲業,南投縣,972131
2020-12-01,運輸及倉儲業,屏東縣,968763
2020-12-01,運輸及倉儲業,苗栗縣,1169682
2020-12-01,運輸及倉儲業,桃園市,36826633
2020-12-01,運輸及倉儲業,高雄市,25779808
2020-12-01,運輸及倉儲業,基隆市,8636291
2020-12-01,運輸及倉儲業,連江縣,478336
2020-12-01,運輸及倉儲業,雲林縣,2517325
2020-12-01,運輸及倉儲業,新北市,25359000
2020-12-01,運輸及倉儲業,新竹市,1394935
2020-12-01,運輸及倉儲業,新竹縣,2583416
2020-12-01,運輸及倉儲業,嘉義市,880632
2020-12-01,運輸及倉儲業,嘉義縣,2270687
2020-12-01,運輸及倉儲業,彰化縣,3089669
2020-12-01,運輸及倉儲業,臺中市,12040584
2020-12-01,運輸及倉儲業,臺北市,113614909
2020-12-01,運輸及倉儲業,臺東縣,583217
2020-12-01,運輸及倉儲業,臺南市,4980259
2020-12-01,運輸及倉儲業,澎湖縣,503742
2020-12-01,製造業,宜蘭縣,17872841
2020-12-01,製造業,花蓮縣,5269525
2020-12-01,製造業,金門縣,2223653
2020-12-01,製造業,南投縣,30084170
2020-12-01,製造業,屏東縣,22921226
2020-12-01,製造業,苗栗縣,89194235
2020-12-01,製造業,桃園市,385696281
2020-12-01,製造業,高雄市,370430470
2020-12-01,製造業,基隆市,4031930
2020-12-01,製造業,連江縣,116971
2020-12-01,製造業,雲林縣,142485127
2020-12-01,製造業,新北市,339602143
2020-12-01,製造業,新竹市,428423913
2020-12-01,製造業,新竹縣,154498169
2020-12-01,製造業,嘉義市,4956565
2020-12-01,製造業,嘉義縣,25021012
2020-12-01,製造業,彰化縣,172449765
2020-12-01,製造業,臺中市,340746151
2020-12-01,製造業,臺北市,378856169
2020-12-01,製造業,臺東縣,709920
2020-12-01,製造業,臺南市,245032187
2020-12-01,製造業,澎湖縣,137326
2020-12-01,醫療保健及社會工作服務業,宜蘭縣,7682
2020-12-01,醫療保健及社會工作服務業,花蓮縣,40779
2020-12-01,醫療保健及社會工作服務業,金門縣,843
2020-12-01,醫療保健及社會工作服務業,南投縣,5990
2020-12-01,醫療保健及社會工作服務業,屏東縣,23642
2020-12-01,醫療保健及社會工作服務業,苗栗縣,27249
2020-12-01,醫療保健及社會工作服務業,桃園市,111700
2020-12-01,醫療保健及社會工作服務業,高雄市,3779763
2020-12-01,醫療保健及社會工作服務業,基隆市,12983
2020-12-01,醫療保健及社會工作服務業,連江縣,0
2020-12-01,醫療保健及社會工作服務業,雲林縣,10097
2020-12-01,醫療保健及社會工作服務業,新北市,466779
2020-12-01,醫療保健及社會工作服務業,新竹市,19355
2020-12-01,醫療保健及社會工作服務業,新竹縣,58112
2020-12-01,醫療保健及社會工作服務業,嘉義市,10084
2020-12-01,醫療保健及社會工作服務業,嘉義縣,367
2020-12-01,醫療保健及社會工作服務業,彰化縣,78109
2020-12-01,醫療保健及社會工作服務業,臺中市,519087
2020-12-01,醫療保健及社會工作服務業,臺北市,1458377
2020-12-01,醫療保健及社會工作服務業,臺東縣,3329
2020-12-01,醫療保健及社會工作服務業,臺南市,123868
2020-12-01,醫療保健及社會工作服務業,澎湖縣,121
2020-12-01,藝術、娛樂及休閒服務業,宜蘭縣,339336
2020-12-01,藝術、娛樂及休閒服務業,花蓮縣,286808
2020-12-01,藝術、娛樂及休閒服務業,金門縣,36656
2020-12-01,藝術、娛樂及休閒服務業,南投縣,536181
2020-12-01,藝術、娛樂及休閒服務業,屏東縣,686918
2020-12-01,藝術、娛樂及休閒服務業,苗栗縣,325631
2020-12-01,藝術、娛樂及休閒服務業,桃園市,1705614
2020-12-01,藝術、娛樂及休閒服務業,高雄市,1811121
2020-12-01,藝術、娛樂及休閒服務業,基隆市,209698
2020-12-01,藝術、娛樂及休閒服務業,連江縣,8923
2020-12-01,藝術、娛樂及休閒服務業,雲林縣,246328
2020-12-01,藝術、娛樂及休閒服務業,新北市,2741965
2020-12-01,藝術、娛樂及休閒服務業,新竹市,388447
2020-12-01,藝術、娛樂及休閒服務業,新竹縣,651374
2020-12-01,藝術、娛樂及休閒服務業,嘉義市,213515
2020-12-01,藝術、娛樂及休閒服務業,嘉義縣,123947
2020-12-01,藝術、娛樂及休閒服務業,彰化縣,474594
2020-12-01,藝術、娛樂及休閒服務業,臺中市,2571337
2020-12-01,藝術、娛樂及休閒服務業,臺北市,8702339
2020-12-01,藝術、娛樂及休閒服務業,臺東縣,99305
2020-12-01,藝術、娛樂及休閒服務業,臺南市,1208449
2020-12-01,藝術、娛樂及休閒服務業,澎湖縣,46611
2021-02-01,不動產業,宜蘭縣,1557294
2021-02-01,不動產業,花蓮縣,1313232
2021-02-01,不動產業,金門縣,274297
2021-02-01,不動產業,南投縣,807496
2021-02-01,不動產業,屏東縣,1193897
2021-02-01,不動產業,苗栗縣,2611029
2021-02-01,不動產業,桃園市,17205096
2021-02-01,不動產業,高雄市,23145874
2021-02-01,不動產業,基隆市,518342
2021-02-01,不動產業,連江縣,645
2021-02-01,不動產業,雲林縣,2279399
2021-02-01,不動產業,新北市,39139825
2021-02-01,不動產業,新竹市,7967705
2021-02-01,不動產業,新竹縣,6183236
2021-02-01,不動產業,嘉義市,1757055
2021-02-01,不動產業,嘉義縣,1002237
2021-02-01,不動產業,彰化縣,4248293
2021-02-01,不動產業,臺中市,46102540
2021-02-01,不動產業,臺北市,94458656
2021-02-01,不動產業,臺東縣,370620
2021-02-01,不動產業,臺南市,14086798
2021-02-01,不動產業,澎湖縣,154020
2021-02-01,住宿及餐飲業,宜蘭縣,3061607
2021-02-01,住宿及餐飲業,花蓮縣,2482869
2021-02-01,住宿及餐飲業,金門縣,275620
2021-02-01,住宿及餐飲業,南投縣,2605139
2021-02-01,住宿及餐飲業,屏東縣,2865800
2021-02-01,住宿及餐飲業,苗栗縣,1786093
2021-02-01,住宿及餐飲業,桃園市,9457922
2021-02-01,住宿及餐飲業,高雄市,13102702
2021-02-01,住宿及餐飲業,基隆市,1205615
2021-02-01,住宿及餐飲業,連江縣,43896
2021-02-01,住宿及餐飲業,雲林縣,1471257
2021-02-01,住宿及餐飲業,新北市,13300969
2021-02-01,住宿及餐飲業,新竹市,2856497
2021-02-01,住宿及餐飲業,新竹縣,2901354
2021-02-01,住宿及餐飲業,嘉義市,1903681
2021-02-01,住宿及餐飲業,嘉義縣,1308333
2021-02-01,住宿及餐飲業,彰化縣,3094526
2021-02-01,住宿及餐飲業,臺中市,16519950
2021-02-01,住宿及餐飲業,臺北市,35409132
2021-02-01,住宿及餐飲業,臺東縣,1651751
2021-02-01,住宿及餐飲業,臺南市,8672314
2021-02-01,住宿及餐飲業,澎湖縣,332879
2021-02-01,批發及零售業,宜蘭縣,16954952
2021-02-01,批發及零售業,花蓮縣,11826060
2021-02-01,批發及零售業,金門縣,2541873
2021-02-01,批發及零售業,南投縣,14762379
2021-02-01,批發及零售業,屏東縣,33236357
2021-02-01,批發及零售業,苗栗縣,28559990
2021-02-01,批發及零售業,桃園市,188833598
2021-02-01,批發及零售業,高雄市,268430110
2021-02-01,批發及零售業,基隆市,9196184
2021-02-01,批發及零售業,連江縣,274560
2021-02-01,批發及零售業,雲林縣,27386193
2021-02-01,批發及零售業,新北市,364098560
2021-02-01,批發及零售業,新竹市,85271255
2021-02-01,批發及零售業,新竹縣,51712012
2021-02-01,批發及零售業,嘉義市,19763687
2021-02-01,批發及零售業,嘉義縣,17276756
2021-02-01,批發及零售業,彰化縣,64950917
2021-02-01,批發及零售業,臺中市,257852583
2021-02-01,批發及零售業,臺北市,1004274092
2021-02-01,批發及零售業,臺東縣,5874225
2021-02-01,批發及零售業,臺南市,133524105
2021-02-01,批發及零售業,澎湖縣,2330605
2021-02-01,金融及保險業,宜蘭縣,1361505
2021-02-01,金融及保險業,花蓮縣,866307
2021-02-01,金融及保險業,金門縣,116406
2021-02-01,金融及保險業,南投縣,1076037
2021-02-01,金融及保險業,屏東縣,1549794
2021-02-01,金融及保險業,苗栗縣,1219376
2021-02-01,金融及保險業,桃園市,10841934
2021-02-01,金融及保險業,高雄市,14989900
2021-02-01,金融及保險業,基隆市,931921
2021-02-01,金融及保險業,連江縣,0
2021-02-01,金融及保險業,雲林縣,1686150
2021-02-01,金融及保險業,新北市,18368148
2021-02-01,金融及保險業,新竹市,3464092
2021-02-01,金融及保險業,新竹縣,2068240
2021-02-01,金融及保險業,嘉義市,1462423
2021-02-01,金融及保險業,嘉義縣,887519
2021-02-01,金融及保險業,彰化縣,3331938
2021-02-01,金融及保險業,臺中市,18330751
2021-02-01,金融及保險業,臺北市,273518651
2021-02-01,金融及保險業,臺東縣,439221
2021-02-01,金融及保險業,臺南市,7746127
2021-02-01,金融及保險業,澎湖縣,0
2021-02-01,教育業,宜蘭縣,17533
2021-02-01,教育業,花蓮縣,18650
2021-02-01,教育業,金門縣,1383
2021-02-01,教育業,南投縣,10098
2021-02-01,教育業,屏東縣,48907
2021-02-01,教育業,苗栗縣,20283
2021-02-01,教育業,桃園市,296125
2021-02-01,教育業,高雄市,304341
2021-02-01,教育業,基隆市,13367
2021-02-01,教育業,連江縣,336
2021-02-01,教育業,雲林縣,20789
2021-02-01,教育業,新北市,462543
2021-02-01,教育業,新竹市,115681
2021-02-01,教育業,新竹縣,62810
2021-02-01,教育業,嘉義市,34394
2021-02-01,教育業,嘉義縣,7459
2021-02-01,教育業,彰化縣,53817
2021-02-01,教育業,臺中市,511676
2021-02-01,教育業,臺北市,1283358
2021-02-01,教育業,臺東縣,8642
2021-02-01,教育業,臺南市,194674
2021-02-01,教育業,澎湖縣,1381
2021-02-01,農、林、漁、牧業,宜蘭縣,133641
2021-02-01,農、林、漁、牧業,花蓮縣,50551
2021-02-01,農、林、漁、牧業,金門縣,6682
2021-02-01,農、林、漁、牧業,南投縣,202804
2021-02-01,農、林、漁、牧業,屏東縣,699020
2021-02-01,農、林、漁、牧業,苗栗縣,126399
2021-02-01,農、林、漁、牧業,桃園市,477484
2021-02-01,農、林、漁、牧業,高雄市,1489864
2021-02-01,農、林、漁、牧業,基隆市,16133
